,School_type,Local_Ed_Auth,Estab_group,School_ID,Is_Closed,School_type_2,Rel_Denom,Selective_School,School_gender,School_feeder_sixth_form,School_primary,School_sixth_form,Num_pupils_GCSEs,Pct_Boys,DISAD_pct_GCSEpup,Prog8_overall_measure,Num_GCSEpup_all_Ebacc,Pct_GCSEpup_enter_Ebacc_Maths,Pct_GCSEpup_enter_Ebacc_Science,Pct_GCSEpup_enter_Ebacc_Humanities,Pct_GCSEpup_enter_Ebacc_Lang,Pct_GCSEpup_any_qual,Pct_GCSEpup_more_onelang,Pct_GCSEpup_3_sciences,Avg_num_GCSEs_equiv_pup,Prog8_band,Teachers_FTE,TAs_FTE,Staff_non_classroom,Pupil_Teacher_ratio,Mean_Gross_FTE_Sal
772,0,343.0,4100.0,137533.0,0.0,ACC,Does not apply,OTHER NON SEL,MIXED,0.0,0.0,1.0,226.0,57.0,12.0,-0.55,69.0,100.0,100.0,94.0,69.0,100.0,3.0,27.0,9.0,5.0,80.9,11.3,28.4,17.2,39534.0
773,0,343.0,4101.0,137436.0,0.0,ACC,Does not apply,OTHER NON SEL,MIXED,0.0,0.0,1.0,160.0,58.0,10.0,0.45,30.0,99.0,86.0,83.0,35.0,99.0,3.0,38.0,8.2,2.0,65.3,7.5,23.6,16.8,39620.0
774,0,343.0,4105.0,137514.0,0.0,ACC,Does not apply,OTHER NON SEL,MIXED,0.0,0.0,1.0,169.0,42.0,27.0,-0.21,14.0,99.0,96.0,96.0,14.0,99.0,0.0,20.0,9.1,4.0,70.9,14.2,13.9,17.0,42546.0
775,0,343.0,4106.0,137612.0,0.0,ACC,Does not apply,OTHER NON SEL,MIXED,0.0,0.0,1.0,193.0,55.0,13.0,-0.03,30.0,98.0,94.0,65.0,34.0,99.0,0.0,45.0,8.0,3.0,66.1,18.7,21.7,17.3,41941.0
776,0,343.0,4108.0,137297.0,0.0,ACC,Does not apply,OTHER NON SEL,BOYS,0.0,0.0,0.0,119.0,100.0,24.0,0.01,22.0,99.0,99.0,73.0,27.0,100.0,2.0,53.0,9.0,3.0,42.0,6.4,12.4,16.3,40600.0
777,0,343.0,4109.0,137604.0,0.0,ACC,Does not apply,OTHER NON SEL,GIRLS,0.0,0.0,0.0,183.0,0.0,19.0,0.43,54.0,99.0,98.0,84.0,63.0,100.0,6.0,28.0,8.5,2.0,57.8,9.4,20.2,17.1,40721.0
778,0,343.0,4110.0,104956.0,0.0,CY,Does not apply,OTHER NON SEL,MIXED,0.0,0.0,0.0,149.0,50.0,29.0,0.03,44.0,100.0,98.0,93.0,48.0,100.0,0.0,20.0,8.4,3.0,61.6,25.0,13.6,13.2,37873.0
779,0,343.0,4611.0,104959.0,0.0,VA,Roman Catholic,OTHER NON SEL,MIXED,0.0,0.0,0.0,97.0,59.0,44.0,-1.02,15.0,95.0,96.0,79.0,15.0,98.0,1.0,0.0,8.7,5.0,33.2,7.3,14.0,13.3,44508.0
780,0,343.0,4621.0,104960.0,0.0,VA,Roman Catholic,OTHER NON SEL,MIXED,0.0,0.0,1.0,218.0,46.0,17.0,-0.17,23.0,99.0,98.0,90.0,24.0,99.0,0.0,0.0,7.8,3.0,86.9,6.9,26.6,15.3,41575.0
781,0,343.0,4623.0,104961.0,0.0,VA,Roman Catholic,OTHER NON SEL,MIXED,0.0,0.0,1.0,209.0,53.0,12.0,-0.25,38.0,99.0,99.0,88.0,43.0,99.0,1.0,34.0,9.0,4.0,73.2,12.6,22.0,17.7,41361.0
782,0,343.0,4800.0,104964.0,0.0,VA,Roman Catholic,OTHER NON SEL,MIXED,0.0,0.0,1.0,192.0,51.0,23.0,-0.46,29.0,99.0,98.0,93.0,29.0,99.0,1.0,30.0,8.6,4.0,74.9,13.4,21.9,15.0,41154.0
783,0,344.0,4000.0,141131.0,1.0,AC,Does not apply,NON SEL IN HIGHLY SEL AREA,MIXED,0.0,0.0,1.0,59.0,51.0,68.0,-0.27,2.0,98.0,98.0,78.0,5.0,98.0,0.0,24.0,7.5,3.0,28.0,10.0,8.0,4.6,37958.0
784,0,344.0,4001.0,143554.0,0.0,AC,Roman Catholic,NON SEL IN HIGHLY SEL AREA,MIXED,0.0,0.0,1.0,218.0,58.0,49.0,-0.46,19.0,99.0,99.0,86.0,20.0,99.0,0.0,15.0,8.0,4.0,94.5,20.1,20.7,13.9,40303.0
785,0,344.0,4010.0,137130.0,0.0,ACC,Does not apply,NON SEL IN HIGHLY SEL AREA,GIRLS,0.0,0.0,0.0,139.0,0.0,35.0,0.27,42.0,99.0,92.0,91.0,42.0,100.0,0.0,22.0,8.0,2.0,43.9,10.9,17.3,17.7,40168.0
786,0,344.0,4012.0,138853.0,0.0,ACC,Church of England,NON SEL IN HIGHLY SEL AREA,MIXED,0.0,0.0,0.0,270.0,63.0,34.0,0.02,45.0,100.0,99.0,68.0,46.0,100.0,0.0,11.0,8.9,3.0,105.8,46.5,38.5,13.3,37852.0
787,0,344.0,4018.0,105097.0,0.0,FD,None,NON SEL IN HIGHLY SEL AREA,MIXED,0.0,0.0,0.0,113.0,61.0,58.0,-0.23,32.0,100.0,100.0,51.0,54.0,100.0,3.0,5.0,8.4,3.0,50.8,14.2,15.5,13.4,38006.0
788,0,344.0,4058.0,105101.0,0.0,CY,Does not apply,NON SEL IN HIGHLY SEL AREA,MIXED,0.0,0.0,1.0,125.0,46.0,23.0,0.18,10.0,99.0,98.0,88.0,16.0,99.0,1.0,25.0,7.4,3.0,47.0,8.0,18.8,14.6,39857.0
789,0,350.0,4611.0,105263.0,0.0,VA,Roman Catholic,OTHER NON SEL,MIXED,0.0,0.0,0.0,176.0,55.0,41.0,-0.09,30.0,98.0,96.0,91.0,30.0,98.0,1.0,14.0,8.8,3.0,62.8,17.8,24.4,14.3,40746.0
790,0,350.0,4612.0,105264.0,0.0,VA,Roman Catholic,OTHER NON SEL,MIXED,0.0,0.0,1.0,220.0,45.0,33.0,0.24,32.0,99.0,97.0,95.0,32.0,99.0,2.0,2.0,8.7,2.0,96.4,20.1,18.4,15.3,40347.0
791,0,350.0,5400.0,105266.0,0.0,VA,Church of England,OTHER NON SEL,MIXED,0.0,0.0,0.0,198.0,55.0,22.0,0.21,60.0,100.0,98.0,95.0,63.0,99.0,2.0,24.0,8.8,2.0,72.8,19.1,22.3,14.4,39730.0
792,0,350.0,5401.0,105267.0,0.0,VA,Church of England,OTHER NON SEL,MIXED,0.0,0.0,1.0,267.0,45.0,13.0,0.17,39.0,99.0,99.0,70.0,56.0,100.0,1.0,52.0,9.3,2.0,103.0,22.7,33.7,16.3,39452.0
793,0,350.0,6905.0,135770.0,0.0,AC,None,OTHER NON SEL,MIXED,0.0,0.0,0.0,171.0,62.0,49.0,0.02,40.0,97.0,98.0,47.0,74.0,95.0,2.0,28.0,7.5,3.0,59.1,11.0,47.0,15.5,36696.0
794,0,350.0,6906.0,135981.0,1.0,AC,Church of England,OTHER NON SEL,MIXED,0.0,1.0,1.0,141.0,45.0,57.0,-0.69,11.0,100.0,100.0,91.0,18.0,99.0,1.0,4.0,8.9,5.0,66.9,42.2,39.3,17.3,37505.0
795,0,350.0,6907.0,136135.0,0.0,AC,Does not apply,OTHER NON SEL,MIXED,0.0,0.0,1.0,71.0,45.0,42.0,-0.39,20.0,99.0,96.0,90.0,21.0,99.0,0.0,0.0,7.5,4.0,32.6,10.2,10.0,17.8,35722.0
796,0,351.0,4000.0,143848.0,0.0,AC,Does not apply,OTHER NON SEL,MIXED,0.0,0.0,0.0,145.0,52.0,26.0,-0.48,27.0,99.0,98.0,53.0,44.0,99.0,1.0,38.0,7.9,4.0,33.2,13.1,10.3,22.4,38924.0
797,0,351.0,4004.0,105354.0,0.0,CY,Does not apply,OTHER NON SEL,MIXED,0.0,0.0,0.0,196.0,53.0,28.0,0.07,37.0,100.0,100.0,83.0,45.0,100.0,0.0,13.0,7.2,3.0,61.2,10.6,15.3,16.7,40878.0
798,0,351.0,4007.0,105355.0,0.0,CY,Does not apply,OTHER NON SEL,MIXED,0.0,0.0,0.0,173.0,48.0,40.0,0.4,45.0,99.0,100.0,92.0,45.0,100.0,3.0,35.0,8.2,2.0,54.9,13.4,18.0,17.0,40528.0
799,0,351.0,4022.0,105358.0,0.0,CY,Does not apply,OTHER NON SEL,MIXED,0.0,0.0,0.0,166.0,55.0,27.0,-0.26,67.0,98.0,99.0,81.0,73.0,99.0,4.0,28.0,8.7,4.0,52.4,18.9,15.6,16.5,41097.0
800,0,351.0,4025.0,105360.0,0.0,CY,Does not apply,OTHER NON SEL,MIXED,0.0,0.0,0.0,169.0,48.0,33.0,-0.32,57.0,96.0,95.0,93.0,57.0,96.0,2.0,15.0,7.7,4.0,52.8,17.7,19.1,16.7,40045.0
801,0,351.0,4026.0,105361.0,0.0,CY,Does not apply,OTHER NON SEL,MIXED,0.0,0.0,0.0,210.0,51.0,11.0,-0.07,75.0,99.0,96.0,95.0,76.0,99.0,0.0,24.0,8.8,3.0,67.3,16.7,21.2,16.4,40669.0
802,0,351.0,4028.0,105362.0,0.0,CY,Does not apply,OTHER NON SEL,MIXED,0.0,0.0,0.0,158.0,53.0,42.0,-0.31,94.0,99.0,99.0,97.0,97.0,100.0,8.0,15.0,8.9,4.0,45.7,10.1,20.3,18.8,39557.0
803,0,351.0,4032.0,105364.0,0.0,CY,Does not apply,OTHER NON SEL,MIXED,0.0,0.0,0.0,109.0,46.0,48.0,-0.71,67.0,99.0,99.0,98.0,68.0,100.0,6.0,0.0,8.7,5.0,32.9,11.9,17.9,18.1,43751.0
804,0,351.0,4603.0,105365.0,0.0,VA,Church of England,OTHER NON SEL,MIXED,0.0,0.0,0.0,161.0,48.0,18.0,-0.15,84.0,97.0,97.0,88.0,90.0,98.0,7.0,37.0,9.0,3.0,48.9,21.0,17.3,16.9,40009.0
805,0,351.0,4606.0,105366.0,0.0,VA,Roman Catholic,OTHER NON SEL,MIXED,0.0,0.0,0.0,213.0,50.0,12.0,-0.05,23.0,99.0,100.0,85.0,34.0,100.0,2.0,21.0,8.1,3.0,69.7,14.3,19.9,16.2,38933.0
806,0,351.0,4607.0,105367.0,0.0,VA,Roman Catholic,OTHER NON SEL,MIXED,0.0,0.0,0.0,207.0,56.0,16.0,-0.22,25.0,98.0,98.0,80.0,33.0,99.0,3.0,29.0,8.0,4.0,68.4,15.8,15.3,15.8,37921.0
807,0,352.0,4002.0,138097.0,0.0,AC,None,OTHER NON SEL,MIXED,0.0,0.0,0.0,121.0,55.0,58.0,-0.38,19.0,98.0,95.0,50.0,41.0,98.0,5.0,21.0,7.9,4.0,53.0,14.0,21.4,14.7,38450.0
808,0,352.0,4005.0,141196.0,0.0,AC,Does not apply,OTHER NON SEL,GIRLS,0.0,0.0,0.0,196.0,0.0,43.0,0.94,74.0,100.0,95.0,87.0,82.0,100.0,6.0,12.0,8.3,1.0,71.6,17.6,36.9,13.9,38334.0
809,0,352.0,4248.0,143260.0,0.0,ACC,Does not apply,OTHER NON SEL,MIXED,0.0,0.0,1.0,294.0,61.0,39.0,0.18,41.0,100.0,99.0,87.0,47.0,100.0,4.0,21.0,10.0,2.0,128.0,33.3,30.9,15.6,39863.0
810,0,352.0,4257.0,141264.0,0.0,ACC,Does not apply,OTHER NON SEL,GIRLS,0.0,0.0,1.0,261.0,0.0,54.0,0.52,64.0,100.0,99.0,84.0,75.0,100.0,3.0,13.0,8.1,1.0,111.4,30.6,34.0,14.0,40035.0
811,0,352.0,4271.0,105560.0,0.0,CY,Does not apply,OTHER NON SEL,MIXED,0.0,1.0,0.0,238.0,51.0,53.0,-0.05,26.0,96.0,84.0,52.0,49.0,97.0,6.0,21.0,8.2,3.0,135.4,88.6,45.7,13.0,39004.0
812,0,352.0,4276.0,105564.0,0.0,FD,None,OTHER NON SEL,MIXED,0.0,0.0,0.0,301.0,51.0,55.0,0.24,41.0,99.0,88.0,94.0,45.0,99.0,5.0,0.0,7.6,2.0,102.5,30.5,43.2,17.2,36298.0
813,0,352.0,4281.0,139148.0,0.0,ACC,Does not apply,OTHER NON SEL,MIXED,0.0,0.0,0.0,286.0,53.0,80.0,0.0,46.0,100.0,98.0,77.0,50.0,100.0,4.0,21.0,9.9,3.0,114.0,22.8,40.3,13.0,39442.0
814,0,352.0,4753.0,105574.0,0.0,VA,Roman Catholic,OTHER NON SEL,MIXED,0.0,0.0,0.0,140.0,54.0,45.0,-0.09,28.0,99.0,99.0,51.0,62.0,99.0,11.0,15.0,7.9,3.0,55.5,25.2,20.6,13.2,38244.0
815,0,352.0,4761.0,105576.0,0.0,VA,Roman Catholic,OTHER NON SEL,MIXED,0.0,0.0,0.0,159.0,57.0,55.0,-0.29,39.0,98.0,97.0,88.0,43.0,99.0,7.0,14.0,9.3,4.0,54.0,24.0,21.8,14.9,39206.0
816,0,352.0,4762.0,105577.0,0.0,VA,Roman Catholic,OTHER NON SEL,MIXED,0.0,0.0,0.0,218.0,51.0,45.0,-1.1,45.0,99.0,97.0,91.0,47.0,100.0,4.0,0.0,7.8,5.0,81.2,14.9,25.0,15.0,39895.0
817,0,352.0,4766.0,139456.0,0.0,ACC,Roman Catholic,OTHER NON SEL,MIXED,0.0,0.0,0.0,147.0,50.0,91.0,-0.53,14.0,99.0,97.0,80.0,22.0,99.0,2.0,24.0,8.2,5.0,53.0,2.0,25.3,14.2,36699.0
818,0,352.0,4768.0,105581.0,0.0,VA,Roman Catholic,OTHER NON SEL,MIXED,0.0,0.0,0.0,161.0,48.0,52.0,0.12,24.0,98.0,99.0,62.0,39.0,98.0,7.0,18.0,8.7,3.0,63.0,18.5,26.6,13.8,39451.0
819,0,352.0,4770.0,131880.0,0.0,VA,Roman Catholic,OTHER NON SEL,MIXED,0.0,0.0,0.0,172.0,59.0,56.0,0.13,32.0,99.0,98.0,78.0,50.0,100.0,3.0,14.0,9.1,3.0,59.0,29.5,24.8,16.5,34911.0
820,0,352.0,6907.0,135296.0,0.0,AC,Christian,OTHER NON SEL,MIXED,0.0,1.0,1.0,118.0,67.0,47.0,0.31,26.0,98.0,97.0,81.0,35.0,99.0,4.0,42.0,8.7,2.0,94.3,35.6,30.3,14.6,36174.0
821,0,352.0,6908.0,135874.0,0.0,AC,Does not apply,OTHER NON SEL,MIXED,0.0,0.0,1.0,105.0,47.0,90.0,-0.65,44.0,97.0,89.0,85.0,45.0,97.0,1.0,0.0,7.8,5.0,61.6,12.0,22.3,14.7,37131.0
822,0,352.0,6909.0,135875.0,0.0,AC,Does not apply,OTHER NON SEL,MIXED,0.0,0.0,1.0,101.0,60.0,52.0,-0.72,7.0,100.0,96.0,71.0,10.0,100.0,0.0,27.0,8.0,5.0,51.4,20.5,27.9,14.7,39201.0
823,0,352.0,6913.0,136105.0,0.0,AC,Does not apply,OTHER NON SEL,MIXED,0.0,0.0,0.0,216.0,48.0,80.0,0.24,30.0,98.0,99.0,71.0,44.0,98.0,6.0,0.0,8.0,2.0,131.5,25.7,42.5,8.6,35285.0
824,0,353.0,4011.0,137039.0,0.0,ACC,None,OTHER NON SEL,MIXED,0.0,0.0,0.0,203.0,47.0,42.0,0.46,0.0,100.0,100.0,49.0,46.0,100.0,0.0,0.0,8.3,2.0,62.7,35.5,25.8,16.8,41886.0
825,0,353.0,4022.0,105734.0,1.0,FD,None,OTHER NON SEL,MIXED,0.0,0.0,0.0,223.0,49.0,31.0,-0.67,5.0,98.0,98.0,57.0,9.0,98.0,0.0,19.0,7.2,5.0,85.8,8.9,42.1,13.2,36577.0
826,0,353.0,4026.0,105736.0,0.0,CY,Does not apply,OTHER NON SEL,MIXED,0.0,0.0,0.0,270.0,55.0,15.0,-0.24,17.0,100.0,98.0,83.0,21.0,100.0,0.0,31.0,9.1,4.0,82.1,19.8,34.3,16.7,40155.0
827,0,353.0,4027.0,141248.0,0.0,ACC,None,OTHER NON SEL,MIXED,0.0,0.0,1.0,237.0,56.0,25.0,-0.31,17.0,99.0,100.0,52.0,45.0,100.0,1.0,37.0,7.4,4.0,88.5,26.9,30.5,16.2,38641.0
828,0,353.0,4028.0,105738.0,0.0,FD,None,OTHER NON SEL,MIXED,0.0,0.0,0.0,297.0,55.0,42.0,-0.32,9.0,100.0,94.0,45.0,26.0,100.0,0.0,10.0,7.6,4.0,100.1,50.8,32.0,15.0,37460.0
829,0,353.0,4600.0,137133.0,0.0,ACC,Church of England,OTHER NON SEL,MIXED,0.0,0.0,1.0,217.0,39.0,13.0,0.52,88.0,100.0,100.0,97.0,88.0,100.0,1.0,24.0,9.3,1.0,104.7,11.0,43.7,15.7,35878.0
830,0,353.0,4605.0,137294.0,0.0,ACC,Church of England,OTHER NON SEL,MIXED,0.0,0.0,1.0,197.0,44.0,11.0,-0.04,62.0,100.0,100.0,94.0,63.0,100.0,3.0,35.0,9.8,3.0,86.4,18.9,34.7,15.1,36529.0
831,0,353.0,4608.0,136432.0,0.0,VA,Roman Catholic,OTHER NON SEL,MIXED,0.0,0.0,0.0,296.0,52.0,33.0,0.02,20.0,99.0,97.0,92.0,23.0,99.0,0.0,31.0,8.1,3.0,105.3,29.4,36.4,14.3,36590.0
832,0,353.0,6906.0,136115.0,0.0,AC,Does not apply,OTHER NON SEL,MIXED,0.0,0.0,0.0,175.0,50.0,55.0,0.29,5.0,94.0,97.0,50.0,12.0,98.0,2.0,18.0,8.2,2.0,24.4,11.2,13.0,43.9,34708.0
833,0,354.0,4083.0,105834.0,0.0,CY,Does not apply,OTHER NON SEL,MIXED,0.0,0.0,0.0,154.0,50.0,48.0,-0.66,12.0,100.0,99.0,77.0,18.0,100.0,1.0,14.0,7.8,5.0,57.5,16.3,21.4,15.0,43377.0
834,0,354.0,4088.0,105839.0,0.0,CY,Does not apply,OTHER NON SEL,MIXED,0.0,0.0,0.0,147.0,51.0,45.0,0.29,27.0,96.0,92.0,67.0,40.0,95.0,1.0,0.0,6.9,2.0,53.8,17.9,27.5,13.6,39584.0
835,0,354.0,4089.0,105840.0,0.0,CY,Does not apply,OTHER NON SEL,MIXED,0.0,0.0,0.0,235.0,57.0,33.0,0.04,44.0,100.0,100.0,45.0,94.0,100.0,5.0,23.0,8.6,3.0,85.1,25.3,33.4,15.5,39236.0
836,0,354.0,4091.0,143319.0,0.0,ACC,Does not apply,OTHER NON SEL,MIXED,0.0,0.0,0.0,204.0,52.0,37.0,0.0,24.0,100.0,100.0,83.0,32.0,100.0,0.0,32.0,8.4,3.0,78.4,13.8,18.9,15.7,37001.0
837,0,354.0,4611.0,105844.0,0.0,VA,Roman Catholic,OTHER NON SEL,MIXED,0.0,0.0,1.0,171.0,47.0,30.0,-0.51,25.0,99.0,96.0,60.0,35.0,98.0,2.0,16.0,8.0,5.0,78.9,21.3,21.7,13.7,39586.0
838,0,354.0,4612.0,105845.0,0.0,VA,Roman Catholic,OTHER NON SEL,MIXED,0.0,0.0,0.0,182.0,55.0,47.0,-0.61,9.0,100.0,99.0,28.0,27.0,100.0,4.0,0.0,6.9,5.0,70.6,10.3,23.9,14.2,38206.0
839,0,354.0,4801.0,131726.0,0.0,VA,Roman Catholic/Church of England,OTHER NON SEL,MIXED,0.0,0.0,0.0,106.0,46.0,21.0,0.31,27.0,99.0,99.0,61.0,50.0,100.0,1.0,0.0,7.8,2.0,43.7,14.7,13.4,14.9,37894.0
840,0,354.0,5400.0,140055.0,0.0,ACC,None,OTHER NON SEL,MIXED,0.0,0.0,0.0,215.0,51.0,29.0,0.01,23.0,99.0,99.0,87.0,32.0,100.0,0.0,36.0,8.1,3.0,71.5,22.8,40.1,16.7,38990.0
841,0,354.0,5401.0,140091.0,0.0,ACC,None,OTHER NON SEL,MIXED,0.0,0.0,0.0,229.0,55.0,24.0,0.39,16.0,99.0,99.0,69.0,27.0,100.0,1.0,25.0,7.9,2.0,82.3,22.1,33.9,15.3,40531.0
842,0,354.0,5402.0,135795.0,0.0,FD,None,OTHER NON SEL,MIXED,0.0,0.0,0.0,207.0,50.0,54.0,-0.25,15.0,99.0,98.0,48.0,45.0,99.0,5.0,13.0,7.9,4.0,76.0,33.0,18.5,14.9,40867.0
843,0,354.0,6905.0,135313.0,0.0,AC,Church of England,OTHER NON SEL,MIXED,0.0,0.0,1.0,104.0,40.0,66.0,-0.34,13.0,100.0,100.0,87.0,26.0,100.0,3.0,0.0,8.5,4.0,50.0,12.3,19.2,14.2,43402.0
844,0,355.0,4000.0,138418.0,0.0,AC,None,OTHER NON SEL,MIXED,0.0,0.0,0.0,128.0,57.0,69.0,-1.06,30.0,94.0,86.0,70.0,43.0,96.0,13.0,0.0,8.1,5.0,47.6,11.7,24.4,14.8,39173.0
845,0,355.0,4002.0,142073.0,0.0,AC,Does not apply,OTHER NON SEL,MIXED,0.0,0.0,0.0,107.0,55.0,33.0,-1.0,7.0,99.0,97.0,93.0,7.0,99.0,0.0,15.0,7.6,5.0,43.0,10.6,13.5,14.0,35692.0
846,0,355.0,4018.0,138698.0,0.0,ACC,Jewish,OTHER NON SEL,GIRLS,0.0,0.0,0.0,62.0,0.0,5.0,1.24,63.0,98.0,98.0,63.0,97.0,100.0,79.0,40.0,9.1,1.0,28.0,10.9,7.7,11.8,31923.0
847,0,355.0,4026.0,143059.0,0.0,ACC,Does not apply,OTHER NON SEL,MIXED,0.0,0.0,0.0,118.0,53.0,49.0,-0.83,3.0,95.0,6.0,86.0,40.0,97.0,4.0,0.0,8.2,5.0,60.0,24.2,23.0,12.1,33909.0
848,0,355.0,4039.0,105977.0,0.0,CY,Does not apply,OTHER NON SEL,MIXED,0.0,0.0,0.0,205.0,50.0,17.0,-0.35,21.0,100.0,99.0,83.0,23.0,100.0,0.0,19.0,7.9,4.0,64.3,30.0,15.7,16.2,40411.0
849,0,355.0,4049.0,144200.0,0.0,ACC,Does not apply,OTHER NON SEL,MIXED,0.0,0.0,0.0,105.0,41.0,38.0,-0.33,62.0,99.0,98.0,86.0,73.0,99.0,6.0,11.0,7.2,4.0,42.9,21.1,8.7,15.2,38863.0
850,0,355.0,4052.0,133351.0,0.0,CY,Does not apply,OTHER NON SEL,MIXED,0.0,0.0,0.0,130.0,52.0,55.0,-1.03,22.0,100.0,100.0,83.0,29.0,100.0,5.0,20.0,7.9,5.0,60.3,23.1,20.7,14.3,40233.0
851,0,355.0,4616.0,105986.0,0.0,VA,Roman Catholic,OTHER NON SEL,MIXED,0.0,0.0,0.0,179.0,41.0,27.0,0.27,70.0,100.0,100.0,98.0,71.0,100.0,5.0,26.0,8.5,2.0,70.6,15.1,33.0,12.9,39100.0
852,0,355.0,4620.0,131512.0,0.0,VA,Roman Catholic,OTHER NON SEL,MIXED,0.0,0.0,0.0,110.0,44.0,58.0,0.16,25.0,100.0,99.0,65.0,40.0,99.0,13.0,17.0,8.7,3.0,50.7,18.0,15.0,12.3,39999.0
853,0,357.0,4023.0,144579.0,0.0,ACC,Does not apply,OTHER NON SEL,MIXED,0.0,0.0,0.0,132.0,43.0,32.0,-0.64,61.0,97.0,93.0,89.0,61.0,97.0,1.0,31.0,7.8,5.0,43.1,13.3,13.7,18.8,40446.0
854,0,357.0,4028.0,135122.0,0.0,CY,Does not apply,OTHER NON SEL,MIXED,0.0,0.0,0.0,235.0,36.0,40.0,-0.26,10.0,97.0,94.0,65.0,15.0,97.0,1.0,0.0,7.5,4.0,78.6,13.6,28.8,16.3,39396.0
855,0,357.0,4602.0,106270.0,0.0,VA,Roman Catholic,OTHER NON SEL,MIXED,0.0,0.0,0.0,154.0,42.0,29.0,0.28,62.0,100.0,99.0,86.0,66.0,100.0,3.0,18.0,7.8,2.0,46.3,5.3,14.2,17.4,40714.0
856,0,357.0,4603.0,106271.0,0.0,VA,Roman Catholic,OTHER NON SEL,MIXED,0.0,0.0,0.0,145.0,49.0,16.0,0.32,63.0,100.0,99.0,85.0,64.0,100.0,0.0,20.0,8.6,2.0,53.8,8.6,10.2,14.1,40706.0
857,0,357.0,4604.0,139735.0,0.0,ACC,Roman Catholic,OTHER NON SEL,MIXED,0.0,0.0,0.0,109.0,53.0,28.0,-0.58,7.0,99.0,98.0,78.0,16.0,99.0,1.0,21.0,8.4,5.0,39.0,3.5,17.6,15.4,37819.0
858,0,357.0,5400.0,136273.0,0.0,ACC,None,OTHER NON SEL,BOYS,0.0,0.0,1.0,187.0,100.0,19.0,0.06,16.0,99.0,98.0,81.0,24.0,99.0,1.0,35.0,8.3,3.0,75.2,9.0,18.2,14.7,42438.0
859,0,357.0,5401.0,137020.0,0.0,ACC,None,OTHER NON SEL,BOYS,0.0,0.0,0.0,164.0,100.0,18.0,-0.38,2.0,99.0,98.0,60.0,5.0,99.0,0.0,69.0,8.4,4.0,50.2,11.3,14.9,16.6,40734.0
860,0,357.0,5402.0,136593.0,0.0,ACC,None,OTHER NON SEL,GIRLS,0.0,0.0,0.0,193.0,0.0,20.0,0.54,55.0,100.0,98.0,92.0,55.0,100.0,1.0,13.0,7.9,1.0,63.6,9.9,19.0,15.3,41388.0
861,0,357.0,6905.0,135508.0,0.0,AC,None,OTHER NON SEL,MIXED,0.0,0.0,1.0,247.0,48.0,41.0,-0.24,12.0,99.0,99.0,81.0,21.0,99.0,1.0,21.0,7.0,4.0,79.5,14.8,24.5,15.9,41582.0
862,0,358.0,4012.0,138124.0,0.0,ACC,None,NON SEL IN HIGHLY SEL AREA,MIXED,0.0,0.0,0.0,62.0,45.0,65.0,0.04,11.0,98.0,98.0,77.0,26.0,100.0,2.0,0.0,7.5,3.0,35.0,12.6,7.0,11.6,36312.0
863,0,358.0,4015.0,106365.0,0.0,CY,Does not apply,NON SEL IN HIGHLY SEL AREA,MIXED,0.0,0.0,0.0,49.0,43.0,43.0,-0.74,18.0,100.0,98.0,88.0,29.0,100.0,2.0,33.0,7.7,5.0,34.6,13.2,12.9,10.0,36925.0
864,0,358.0,4024.0,138614.0,0.0,ACC,None,NON SEL IN HIGHLY SEL AREA,MIXED,0.0,0.0,1.0,163.0,52.0,24.0,-0.12,52.0,99.0,99.0,89.0,56.0,99.0,2.0,13.0,8.8,3.0,65.0,12.7,24.6,14.5,40575.0
865,0,358.0,4028.0,106370.0,0.0,FD,None,NON SEL IN HIGHLY SEL AREA,MIXED,0.0,0.0,0.0,158.0,58.0,49.0,0.11,28.0,99.0,99.0,54.0,57.0,100.0,3.0,11.0,8.2,3.0,57.8,31.6,28.5,14.7,38974.0
866,0,358.0,5400.0,136377.0,0.0,ACC,None,NON SEL IN HIGHLY SEL AREA,MIXED,0.0,0.0,1.0,227.0,44.0,13.0,0.26,70.0,99.0,99.0,71.0,96.0,99.0,8.0,22.0,8.0,2.0,81.8,10.0,22.1,17.0,37593.0
867,0,358.0,5401.0,138123.0,0.0,ACC,None,NON SEL IN HIGHLY SEL AREA,MIXED,0.0,0.0,1.0,258.0,53.0,22.0,0.06,40.0,99.0,99.0,84.0,44.0,100.0,2.0,10.0,9.0,3.0,85.5,18.0,32.8,16.6,38390.0
868,0,358.0,5402.0,106375.0,0.0,FD,None,NON SEL IN HIGHLY SEL AREA,MIXED,0.0,0.0,0.0,118.0,51.0,44.0,0.28,52.0,100.0,99.0,81.0,58.0,100.0,3.0,20.0,8.0,2.0,40.8,13.6,22.4,17.2,39986.0
869,0,358.0,5403.0,106376.0,0.0,VA,Roman Catholic,NON SEL IN HIGHLY SEL AREA,MIXED,0.0,0.0,1.0,193.0,51.0,15.0,0.27,25.0,99.0,98.0,84.0,33.0,100.0,2.0,17.0,9.0,2.0,77.7,14.7,23.4,17.0,38881.0
870,0,359.0,4007.0,141746.0,0.0,AC,Does not apply,OTHER NON SEL,MIXED,0.0,0.0,0.0,99.0,55.0,64.0,-1.01,0.0,100.0,99.0,72.0,1.0,100.0,0.0,0.0,7.8,5.0,48.4,17.7,23.4,14.1,40514.0
